fsID,area,HYBRID,ProtFor,fs_NatRes,fs_NatProt,BAU,WOOD,BIO,ds,Cluster_ID,ds_text,rst,SEmme,Above1000m,area_ha,age,elev,SHORTNAME
3349,15848,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,1,0,1.585,not_young,930.9,Bramboden
3350,6571,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.657,not_young,860.7999999999998,Hasle LU
3354,39779,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,3.978,not_young,802.8999999999999,Hasle LU
3356,8446,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.845,not_young,870.2999999999998,Romoos
3357,6339,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.634,not_young,877.6,Romoos
3360,5721,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.572,not_young,816.0,Hasle LU
3364,6950,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.695,not_young,932.2,Bramboden
3365,5550,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,1,0,0.555,not_young,964.0,Bramboden
3366,7144,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.714,not_young,843.2,Bramboden
3368,77352,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,7.735,not_young,770.1,Romoos
3370,13502,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,1.35,not_young,818.6,Bramboden
3372,12536,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.254,not_young,851.1,Hasle LU
3373,5512,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.551,not_young,893.2,Bramboden
3375,9722,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,1,0,0.972,not_young,952.4,Bramboden
3377,5078,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.508,not_young,866.2,Bramboden
3379,10590,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.059,not_young,858.7999999999998,Bramboden
3380,6096,3,0,0,0,3,3,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_13,1,0,0.61,not_young,909.6,Romoos
3381,6471,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.647,not_young,827.3999999999999,Romoos
3382,12609,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.261,not_young,773.6,Romoos
3385,32400,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,3.24,not_young,873.2,Bramboden
3386,13673,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.367,not_young,773.7999999999998,Hasle LU
3387,5087,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.509,not_young,888.7,Bramboden
3390,9210,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.921,not_young,916.5,Bramboden
3391,9480,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.948,not_young,859.6,Romoos
3394,6478,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.648,not_young,866.1,Bramboden
3395,10266,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.027,not_young,825.0,Bramboden
3400,10537,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.054,not_young,874.5,Bramboden
3402,7886,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,1,0,0.789,not_young,930.9,Bramboden
3404,8749,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.875,not_young,909.4,Bramboden
3406,15040,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.504,not_young,884.1,Bramboden
3408,10834,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.083,not_young,882.1,Romoos
3411,9550,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.955,not_young,784.5,Romoos
3413,5400,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.54,not_young,878.3999999999999,Romoos
3419,9488,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.949,not_young,865.0,Romoos
3420,5194,3,0,0,0,3,3,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_13,1,0,0.519,not_young,933.3,Romoos
3422,19283,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.928,not_young,858.5,Romoos
3423,9328,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.933,not_young,732.0,Hasle LU
3425,23283,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,2.328,not_young,922.4,Bramboden
3426,36700,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,3.67,not_young,802.2,Romoos
3430,22511,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,2.251,not_young,760.0,Hasle LU
3431,29864,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,2.986,not_young,899.3999999999999,Hasle LU
3432,14287,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.429,not_young,907.6,Hasle LU
3433,19500,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.95,not_young,880.2,Bramboden
3436,11631,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.163,not_young,928.6,Bramboden
3437,55560,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,5.556,not_young,860.7999999999998,Hasle LU
3438,7783,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.778,not_young,933.9,Bramboden
3440,9678,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.968,not_young,798.0,Romoos
3443,5950,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.595,not_young,827.2999999999998,Romoos
3444,5450,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.545,not_young,815.5,Romoos
3445,5795,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.58,not_young,931.2,Hasle LU
3449,5881,3,0,0,0,3,3,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,1,0,0.588,not_young,970.9,Bramboden
3452,8600,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,1,0,0.86,not_young,951.9,Bramboden
3453,8529,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.853,not_young,886.7999999999998,Bramboden
3455,9427,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,1,0,0.943,not_young,962.9,Bramboden
3456,9300,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.93,not_young,811.2999999999998,Bramboden
3458,5683,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,1,0,0.568,not_young,967.1,Bramboden
3459,12229,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.223,not_young,883.2,Romoos
3460,12860,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.286,not_young,890.6,Romoos
3463,49128,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,4.913,not_young,821.8999999999999,Hasle LU
3466,7937,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.794,not_young,800.0,Bramboden
3467,20445,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,2.045,not_young,765.1,Romoos
3468,5770,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.577,not_young,889.1,Hasle LU
3470,7622,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,1,0,0.762,not_young,938.8,Bramboden
3475,9535,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.954,not_young,760.7999999999998,Hasle LU
3476,6618,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.662,not_young,863.0,Hasle LU
3482,5350,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,1,0,0.535,not_young,973.1,Bramboden
3483,18125,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,1,0,1.812,not_young,954.7,Bramboden
3493,8102,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,1,0,0.81,not_young,957.3,Bramboden
3496,7159,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,1,0,0.716,not_young,970.3,Bramboden
3497,38116,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,3.812,not_young,938.5,Hasle LU
3501,13694,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.369,not_young,845.1,Bramboden
3502,6017,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.602,not_young,736.3999999999999,Romoos
3503,5296,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.53,not_young,748.6,Hasle LU
3510,15545,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.555,not_young,878.5,Hasle LU
3516,5943,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.594,not_young,848.0,Hasle LU
3520,5597,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.56,not_young,801.3999999999999,Hasle LU
3524,6563,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.656,not_young,763.7999999999998,Hasle LU
3525,25624,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,2.562,not_young,908.4,Hasle LU
3529,40417,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,4.042,not_young,889.3999999999999,Hasle LU
3532,7600,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.76,not_young,912.7,Hasle LU
3533,12150,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.215,not_young,908.9,Hasle LU
3535,45272,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,4.527,not_young,857.7999999999998,Bramboden
3537,5343,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.534,not_young,841.2999999999998,Hasle LU
3543,129409,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,12.941,not_young,872.1,Romoos
3544,7601,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.76,not_young,934.5,Hasle LU
3557,41968,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,4.197,not_young,798.3999999999999,Romoos
3558,6406,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.641,not_young,766.5,Schüpfheim
3565,5797,3,0,0,0,3,3,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_13,1,0,0.58,not_young,981.3,Hasle LU
3570,6832,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.683,not_young,794.0,Bramboden
3574,44051,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,4.405,not_young,896.2999999999998,Hasle LU
3575,8447,3,0,0,0,3,3,3,ds3,,Stangenholz,Stangenholz_6,1,0,0.845,not_young,973.9,Hasle LU
3577,14256,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,1.426,not_young,802.5,Schüpfheim
3582,5716,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.572,not_young,883.3999999999999,Hasle LU
3591,6343,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.634,not_young,775.2,Schüpfheim
3592,59308,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,5.931,not_young,834.5,Hasle LU
3598,17292,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.729,not_young,951.1,Bramboden
3599,5201,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.52,not_young,883.8999999999999,Bramboden
3603,37713,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,3.771,not_young,798.2,Schüpfheim
3604,11550,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,1.155,not_young,844.8999999999999,Hasle LU
3608,5100,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.51,not_young,960.5,Schüpfheim
3610,14220,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,1.422,not_young,877.8999999999999,Bramboden
3612,6669,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.667,not_young,882.7,Bramboden
3613,5170,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,1,0,0.517,not_young,944.2,Bramboden
3627,76012,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,7.601,not_young,912.9,Hasle LU
3643,5873,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.587,not_young,809.7,Schüpfheim
3659,38146,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,3.815,not_young,915.7,Hasle LU
3665,58496,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,5.85,not_young,896.8999999999999,Bramboden
3668,5005,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.501,not_young,931.0,Schüpfheim
3670,7110,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.711,not_young,800.3999999999999,Schüpfheim
3676,9188,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.919,not_young,834.2,Schüpfheim
3677,8272,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.827,not_young,812.1,Schüpfheim
3679,6052,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.605,not_young,853.7,Schüpfheim
3684,19750,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.975,not_young,808.7,Schüpfheim
3692,5867,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.587,not_young,894.3999999999999,Schüpfheim
3719,6141,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.614,not_young,956.7,Schüpfheim
3724,78910,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,7.891,not_young,883.1,Schüpfheim
3726,11751,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.175,not_young,902.4,Schüpfheim
3732,10183,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.018,not_young,901.2,Schüpfheim
3741,5859,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.586,not_young,927.5,Schüpfheim
3747,5286,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_13,1,0,0.529,not_young,887.7999999999998,Schüpfheim
3753,5418,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.542,not_young,837.8999999999999,Schüpfheim
3756,7862,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.786,not_young,935.0,Schüpfheim
3759,10122,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,1.012,not_young,920.6,Schüpfheim
3763,5380,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.538,not_young,922.4,Schüpfheim
3764,7028,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.703,not_young,885.7999999999998,Schüpfheim
3768,5694,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.569,not_young,906.4,Schüpfheim
3769,13743,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.374,not_young,932.3,Schüpfheim
3773,5582,3,0,0,0,3,3,3,ds2,,Jungwuchs/Dickung,Jungwuchs/Dickung_13,1,0,0.558,young,927.1,Schüpfheim
3778,5406,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.541,not_young,892.8999999999999,Schüpfheim
3779,5554,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.555,not_young,944.2,Schüpfheim
3781,6050,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.605,not_young,923.2,Schüpfheim
3783,11981,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,1.198,not_young,932.9,Schüpfheim
3784,6378,3,0,0,0,3,3,3,ds3,,Stangenholz,Stangenholz_13,1,0,0.638,not_young,941.1,Schüpfheim
3789,7376,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.738,not_young,902.0,Schüpfheim
3794,8102,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.81,not_young,891.2,Schüpfheim
3809,5258,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.526,not_young,937.1,Schüpfheim
3821,11673,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.167,not_young,908.7,Schüpfheim
3825,6570,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.657,not_young,950.0,Schüpfheim
3827,25698,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,2.57,not_young,912.3,Schüpfheim
3829,6087,3,0,0,0,3,3,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_13,1,0,0.609,not_young,693.3,Schüpfheim
3832,8265,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.827,not_young,942.2,Schüpfheim
3833,11585,3,0,0,0,3,3,3,ds3,,Stangenholz,Stangenholz_13,1,0,1.158,not_young,958.7,Schüpfheim
3843,11831,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.183,not_young,890.6,Schüpfheim
3847,13737,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.374,not_young,900.2999999999998,Schüpfheim
3860,8464,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.846,not_young,885.7999999999998,Schüpfheim
3868,11352,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.135,not_young,964.7,Schüpfheim
3873,5871,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.587,not_young,918.5,Schüpfheim
3875,28500,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,2.85,not_young,890.3999999999999,Schüpfheim
3885,5420,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.542,not_young,958.8,Schüpfheim
3888,10271,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.027,not_young,919.0,Schüpfheim
3889,5261,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.526,not_young,922.4,Schüpfheim
3890,6366,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.637,not_young,918.0,Schüpfheim
3891,5577,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.558,not_young,901.8,Schüpfheim
3897,5550,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.555,not_young,935.2,Schüpfheim
3898,5649,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,1,0,0.565,not_young,959.7,Schüpfheim
3902,5016,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.502,not_young,943.7,Schüpfheim
3911,16793,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.679,not_young,951.6,Escholzmatt
3924,19500,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.95,not_young,780.1,Schüpfheim
3927,9072,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.907,not_young,814.6,Escholzmatt
3930,39987,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,3.999,not_young,779.7999999999998,Escholzmatt
3935,6195,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.62,not_young,963.9,Escholzmatt
3949,11811,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.181,not_young,865.3999999999999,Wiggen
3964,5890,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.589,not_young,913.1,Schüpfheim
3972,6278,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.628,not_young,964.6,Schüpfheim
3973,69193,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,6.919,not_young,945.2,Schüpfheim
3974,6737,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.674,not_young,935.7,Schüpfheim
3977,5850,3,0,0,0,3,3,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_13,1,0,0.585,not_young,952.6,Schüpfheim
3978,9881,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.988,not_young,928.0,Schüpfheim
3980,5399,3,0,0,0,3,3,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,1,0,0.54,not_young,972.5,Schüpfheim
4000,7050,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,1,0,0.705,not_young,961.9,Schüpfheim
4031,9165,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.916,not_young,913.7,Schüpfheim
4054,10536,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.054,not_young,830.3999999999999,Schüpfheim
4130,12173,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.217,not_young,836.7,Schüpfheim
4154,6057,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.606,not_young,834.1,Schüpfheim
4173,5551,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.555,not_young,915.8,Schüpfheim
4176,6754,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.675,not_young,860.3999999999999,Schüpfheim
4183,49169,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,4.917,not_young,818.1,Schüpfheim
4188,5611,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_4,1,0,0.561,not_young,722.2,Schüpfheim
4191,6816,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.682,not_young,881.3999999999999,Escholzmatt
4195,5523,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.552,not_young,887.3999999999999,Schüpfheim
4196,9609,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.961,not_young,792.6,Schüpfheim
4198,25073,3,0,0,0,3,3,3,ds2,,Jungwuchs/Dickung,Jungwuchs/Dickung_13,1,0,2.507,young,974.0,Schüpfheim
4205,66455,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,6.645,not_young,925.9,Escholzmatt
4206,9790,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.979,not_young,930.6,Escholzmatt
4212,8043,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.804,not_young,830.7,Escholzmatt
4214,67304,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,6.73,not_young,836.1,Escholzmatt
4257,5001,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.5,not_young,871.7999999999998,Schüpfheim
4258,34167,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,3.417,not_young,845.8999999999999,Schüpfheim
4307,7300,3,0,0,0,3,3,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_13,1,0,0.73,not_young,979.7,Escholzmatt
4350,27340,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,2.734,not_young,840.5,Schüpfheim
4353,9112,3,0,0,0,3,3,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_13,1,0,0.911,not_young,923.7,Schüpfheim
4385,23246,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,2.325,not_young,968.4,Schüpfheim
4403,5600,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.56,not_young,795.5,Schüpfheim
4406,15750,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.575,not_young,927.6,Schüpfheim
