area_ha,alt_zone,type,age,BAU,HYBRID,WOOD,NONE,BIO,fsID,ds,rst,distance,elev,SHORTNAME
1.4,8,plant10,not_young,3,4,4,0,3,5223,Starkes Baumholz,Starkes Baumholz_8,,1602.7,Trun
1.2,8,plant10,not_young,3,4,4,0,3,5224,Mittleres Baumholz,Mittleres Baumholz_8,,1714.6,Trun
0.9,8,plant10,not_young,3,4,4,0,3,5225,Starkes Baumholz,Starkes Baumholz_8,,1625.3,Trun
2.5,11,plant10,not_young,3,4,4,0,3,5226,Stangenholz,Stangenholz_11,,936.0,Trun
2.8,11,plant10,not_young,3,4,4,0,3,5227,Schwaches Baumholz,Schwaches Baumholz_11,,905.1,Trun
0.5,11,plant10,not_young,3,4,4,0,3,5228,Stangenholz,Stangenholz_11,,1252.3,Trun
0.8,11,plant10,not_young,3,4,4,0,3,5229,Mittleres Baumholz,Mittleres Baumholz_11,,1325.2,Trun
3.0,8,plant10,not_young,3,4,4,0,3,5230,Mittleres Baumholz,Mittleres Baumholz_8,,1742.1,Trun
0.5,11,plant10,not_young,3,4,4,0,3,5231,Stangenholz,Stangenholz_11,,1478.9,Trun
0.9,8,plant10,not_young,3,4,4,0,3,5232,Starkes Baumholz,Starkes Baumholz_8,,1688.3,Trun
5.6,8,plant10,not_young,3,4,4,0,3,5233,Mittleres Baumholz,Mittleres Baumholz_8,,1715.3,Trun
1.2,11,plant10,not_young,3,4,4,0,3,5234,Schwaches Baumholz,Schwaches Baumholz_11,,1374.7,Trun
1.2,11,plant10,not_young,3,4,4,0,3,5235,Starkes Baumholz,Starkes Baumholz_11,,1383.8,Trun
1.4,11,plant10,not_young,3,4,4,0,3,5236,Schwaches Baumholz,Schwaches Baumholz_11,,1426.7,Trun
4.7,11,plant10,not_young,3,4,4,0,3,5237,Starkes Baumholz,Starkes Baumholz_11,,927.7,Trun
0.5,11,plant10,not_young,3,4,4,0,3,5238,Stangenholz,Stangenholz_11,,1409.5,Trun
1.5,11,plant10,not_young,3,4,4,0,3,5239,Stangenholz,Stangenholz_11,,1404.9,Trun
2.4,11,plant10,not_young,3,4,4,0,3,5240,Starkes Baumholz,Starkes Baumholz_11,,1170.3,Trun
2.6,11,plant10,not_young,3,4,4,0,3,5241,Starkes Baumholz,Starkes Baumholz_11,,1266.5,Trun
0.9,11,plant10,not_young,3,4,4,0,3,5242,Mittleres Baumholz,Mittleres Baumholz_11,,1029.6,Zignau
1.6,11,plant10,not_young,3,4,4,0,3,5243,Stangenholz,Stangenholz_11,,1388.9,Trun
1.1,11,plant10,not_young,3,4,4,0,3,5244,Stangenholz,Stangenholz_11,,1329.4,Trun
0.5,11,plant10,not_young,3,4,4,0,3,5245,Stangenholz,Stangenholz_11,,1423.7,Trun
0.5,11,plant10,not_young,3,4,4,0,3,5246,Mittleres Baumholz,Mittleres Baumholz_11,,1420.0,Trun
0.6,11,plant10,not_young,3,4,4,0,3,5247,Schwaches Baumholz,Schwaches Baumholz_11,,1304.4,Trun
1.3,11,plant10,not_young,3,4,4,0,3,5248,Mittleres Baumholz,Mittleres Baumholz_11,,1358.6,Trun
4.1,11,plant10,not_young,3,4,4,0,3,5249,Schwaches Baumholz,Schwaches Baumholz_11,,949.7,Zignau
2.8,9,plant10,not_young,3,4,4,0,3,5250,Mittleres Baumholz,Mittleres Baumholz_9,,1851.3,Trun
2.1,11,plant10,not_young,3,4,4,0,3,5251,Schwaches Baumholz,Schwaches Baumholz_11,,846.3999999999999,Trun
1.0,11,plant10,not_young,3,4,4,0,3,5252,Schwaches Baumholz,Schwaches Baumholz_11,,872.7999999999998,Trun
0.6,11,plant10,not_young,3,4,4,0,3,5253,Schwaches Baumholz,Schwaches Baumholz_11,,1046.4,Zignau
5.0,11,plant10,not_young,3,4,4,0,3,5254,Schwaches Baumholz,Schwaches Baumholz_11,,846.7999999999998,Trun
0.5,11,plant10,not_young,3,4,4,0,3,5255,Stangenholz,Stangenholz_11,,977.5,Trun
2.6,11,plant10,not_young,3,4,4,0,3,5256,Starkes Baumholz,Starkes Baumholz_11,,1131.4,Trun
0.5,11,plant10,not_young,3,4,4,0,3,5257,Stangenholz,Stangenholz_11,,846.1,Trun
1.2,8,plant10,not_young,3,4,4,0,3,5258,Mittleres Baumholz,Mittleres Baumholz_8,,1585.6,Trun
5.0,11,plant10,not_young,3,4,4,0,3,5259,Stangenholz,Stangenholz_11,,1537.7,Trun
4.4,8,plant10,not_young,3,4,4,0,3,5260,Starkes Baumholz,Starkes Baumholz_8,,1628.4,Trun
3.6,8,plant10,not_young,3,4,4,0,3,5261,Mittleres Baumholz,Mittleres Baumholz_8,,1689.5,Trun
1.0,11,plant10,not_young,3,4,4,0,3,5262,Stangenholz,Stangenholz_11,,1428.2,Trun
0.5,11,plant10,not_young,3,4,4,0,3,5263,Starkes Baumholz,Starkes Baumholz_11,,1258.0,Trun
1.1,11,plant10,not_young,3,4,4,0,3,5264,Schwaches Baumholz,Schwaches Baumholz_11,,1371.6,Trun
2.1,11,plant10,not_young,3,4,4,0,3,5265,Starkes Baumholz,Starkes Baumholz_11,,1206.8,Trun
1.5,11,plant10,not_young,3,4,4,0,3,5266,Mittleres Baumholz,Mittleres Baumholz_11,,1260.6,Trun
0.8,9,plant10,not_young,3,4,4,0,3,5267,Mittleres Baumholz,Mittleres Baumholz_9,,1905.0,Trun
1.6,11,plant10,not_young,3,4,4,0,3,5268,Schwaches Baumholz,Schwaches Baumholz_11,,1424.2,Trun
1.1,12,plant10,not_young,3,4,4,0,3,5269,Schwaches Baumholz,Schwaches Baumholz_12,,1549.5,Trun
3.5,11,plant10,not_young,3,4,4,0,3,5270,Stangenholz,Stangenholz_11,,978.2,Trun
0.7,8,plant10,not_young,3,4,4,0,3,5271,Mittleres Baumholz,Mittleres Baumholz_8,,1831.5,Pigniu
1.2,11,plant10,not_young,3,4,4,0,3,5272,Stangenholz,Stangenholz_11,,839.6,Trun
2.6,11,plant10,not_young,3,4,4,0,3,5273,Starkes Baumholz,Starkes Baumholz_11,,1011.4,Zignau
1.8,11,plant10,not_young,3,4,4,0,3,5274,Schwaches Baumholz,Schwaches Baumholz_11,,1097.2,Zignau
1.2,9,plant10,not_young,3,4,4,0,3,5275,Mittleres Baumholz,Mittleres Baumholz_9,,1905.9,Trun
0.6,8,plant10,not_young,3,4,4,0,3,5276,Mittleres Baumholz,Mittleres Baumholz_8,,1652.9,Trun
1.2,11,plant10,not_young,3,4,4,0,3,5277,Mittleres Baumholz,Mittleres Baumholz_11,,1477.1,Trun
2.8,11,plant10,not_young,3,4,4,0,3,5278,Starkes Baumholz,Starkes Baumholz_11,,1306.5,Trun
1.1,11,plant10,not_young,3,4,4,0,3,5279,Starkes Baumholz,Starkes Baumholz_11,,1242.1,Trun
3.7,11,plant10,not_young,3,4,4,0,3,5280,Stangenholz,Stangenholz_11,,1353.7,Trun
1.9,11,plant10,not_young,3,4,4,0,3,5281,Stangenholz,Stangenholz_11,,1341.7,Trun
2.0,8,plant10,not_young,3,4,4,0,3,5282,Mittleres Baumholz,Mittleres Baumholz_8,,1576.5,Trun
0.5,11,plant10,not_young,3,4,4,0,3,5283,Schwaches Baumholz,Schwaches Baumholz_11,,1505.0,Trun
1.7,11,plant10,not_young,3,4,4,0,3,5284,Mittleres Baumholz,Mittleres Baumholz_11,,1358.8,Trun
2.0,11,plant10,not_young,3,4,4,0,3,5285,Mittleres Baumholz,Mittleres Baumholz_11,,1516.0,Trun
1.2,8,plant10,not_young,3,4,4,0,3,5286,Mittleres Baumholz,Mittleres Baumholz_8,,1659.2,Trun
1.5,11,plant10,not_young,3,4,4,0,3,5287,Starkes Baumholz,Starkes Baumholz_11,,1555.5,Trun
1.0,11,plant10,not_young,3,4,4,0,3,5288,Stangenholz,Stangenholz_11,,1458.0,Trun
1.4,11,plant10,not_young,3,4,4,0,3,5289,Stangenholz,Stangenholz_11,,1459.4,Trun
0.5,11,plant10,not_young,3,4,4,0,3,5290,Stangenholz,Stangenholz_11,,1501.0,Trun
0.9,12,plant10,not_young,3,4,4,0,3,5291,Mittleres Baumholz,Mittleres Baumholz_12,,1565.3,Trun
1.8,11,plant10,not_young,3,4,4,0,3,5292,Starkes Baumholz,Starkes Baumholz_11,,983.4,Trun
3.1,11,plant10,not_young,3,4,4,0,3,5293,Starkes Baumholz,Starkes Baumholz_11,,1158.0,Trun
0.7,11,plant10,not_young,3,4,4,0,3,5294,Starkes Baumholz,Starkes Baumholz_11,,1285.1,Trun
1.5,11,plant10,not_young,3,4,4,0,3,5295,Starkes Baumholz,Starkes Baumholz_11,,1316.0,Trun
2.4,11,plant10,not_young,3,4,4,0,3,5296,Mittleres Baumholz,Mittleres Baumholz_11,,1291.9,Trun
0.5,11,plant10,not_young,3,4,4,0,3,5297,Starkes Baumholz,Starkes Baumholz_11,,1392.5,Trun
2.8,11,plant10,not_young,3,4,4,0,3,5298,Starkes Baumholz,Starkes Baumholz_11,,1173.4,Trun
0.9,11,plant10,not_young,3,4,4,0,3,5299,Starkes Baumholz,Starkes Baumholz_11,,1190.8,Trun
1.5,11,plant10,not_young,3,4,4,0,3,5300,Mittleres Baumholz,Mittleres Baumholz_11,,993.5,Trun
1.7,11,plant10,not_young,3,4,4,0,3,5301,Schwaches Baumholz,Schwaches Baumholz_11,,1190.0,Trun
2.7,11,plant10,not_young,3,4,4,0,3,5302,Starkes Baumholz,Starkes Baumholz_11,,1369.8,Trun
1.3,11,plant10,not_young,3,4,4,0,3,5303,Starkes Baumholz,Starkes Baumholz_11,,1255.6,Trun
1.0,11,plant10,not_young,3,4,4,0,3,5304,Mittleres Baumholz,Mittleres Baumholz_11,,1324.0,Trun
1.4,11,plant10,not_young,3,4,4,0,3,5305,Mittleres Baumholz,Mittleres Baumholz_11,,1305.3,Trun
1.5,11,plant10,not_young,3,4,4,0,3,5306,Schwaches Baumholz,Schwaches Baumholz_11,,1163.0,Trun
0.8,11,plant10,not_young,3,4,4,0,3,5307,Stangenholz,Stangenholz_11,,1176.5,Trun
3.5,11,plant10,not_young,3,4,4,0,3,5308,Starkes Baumholz,Starkes Baumholz_11,,1068.9,Trun
0.8,11,plant10,not_young,3,4,4,0,3,5309,Mittleres Baumholz,Mittleres Baumholz_11,,982.2,Trun
3.2,11,plant10,not_young,3,4,4,0,3,5310,Starkes Baumholz,Starkes Baumholz_11,,1408.3,Trun
1.8,11,plant10,not_young,3,4,4,0,3,5311,Starkes Baumholz,Starkes Baumholz_11,,1363.2,Trun
0.8,5,plant10,not_young,3,4,4,0,3,5312,Schwaches Baumholz,Schwaches Baumholz_5,,842.2999999999998,Zignau
0.5,8,plant10,not_young,3,4,4,0,3,5313,Mittleres Baumholz,Mittleres Baumholz_8,,1657.0,Trun
2.1,11,plant10,not_young,3,4,4,0,3,5314,Mittleres Baumholz,Mittleres Baumholz_11,,1154.6,Trun
0.7,11,plant10,not_young,3,4,4,0,3,5315,Stangenholz,Stangenholz_11,,892.2,Trun
0.8,5,plant10,not_young,3,4,4,0,3,5316,Mittleres Baumholz,Mittleres Baumholz_5,,1907.7,Pigniu
0.5,5,plant10,not_young,3,4,4,0,3,5317,Mittleres Baumholz,Mittleres Baumholz_5,,1873.9,Pigniu
1.4,11,plant10,not_young,1,4,4,0,3,5318,Schwaches Baumholz,Schwaches Baumholz_11,,707.2,Ilanz
1.9,11,plant10,not_young,1,4,4,0,3,5319,Schwaches Baumholz,Schwaches Baumholz_11,,707.8,Ilanz
0.9,11,plant10,not_young,1,4,4,0,3,5320,Schwaches Baumholz,Schwaches Baumholz_11,,708.4,Ilanz
1.0,11,plant10,not_young,3,4,4,0,3,5321,Stangenholz,Stangenholz_11,,728.7,Ilanz
1.5,11,plant10,not_young,3,4,4,0,3,5322,Starkes Baumholz,Starkes Baumholz_11,,835.7,Ilanz
0.7,11,plant10,not_young,3,4,4,0,3,5323,Mittleres Baumholz,Mittleres Baumholz_11,,753.8999999999999,Ilanz
0.6,11,plant10,not_young,1,4,4,0,3,5324,Stangenholz,Stangenholz_11,,713.1,Ilanz
1.0,12,plant10,not_young,3,4,4,0,3,5325,Mittleres Baumholz,Mittleres Baumholz_12,,1489.3,Siat
0.6,8,plant10,not_young,3,4,4,0,3,5326,Stangenholz,Stangenholz_8,,1723.3,Siat
1.0,8,plant10,not_young,3,4,4,0,3,5327,Schwaches Baumholz,Schwaches Baumholz_8,,1674.9,Siat
1.1,11,plant10,not_young,3,4,4,0,3,5328,Schwaches Baumholz,Schwaches Baumholz_11,,1440.2,Siat
0.9,11,plant10,not_young,3,4,4,0,3,5329,Schwaches Baumholz,Schwaches Baumholz_11,,919.4,Rueun
0.9,11,plant10,not_young,3,4,4,0,3,5330,Stangenholz,Stangenholz_11,,779.8999999999999,Rueun
0.6,11,plant10,not_young,3,4,4,0,3,5331,Schwaches Baumholz,Schwaches Baumholz_11,,831.7999999999998,Rueun
5.1,11,plant10,not_young,3,4,4,0,3,5332,Mittleres Baumholz,Mittleres Baumholz_11,,995.4,Siat
1.1,11,plant10,not_young,3,4,4,0,3,5333,Starkes Baumholz,Starkes Baumholz_11,,1365.9,Ruschein
0.7,12,plant10,not_young,3,4,4,0,3,5334,Schwaches Baumholz,Schwaches Baumholz_12,,1534.3,Siat
0.7,11,plant10,not_young,3,4,4,0,3,5335,Schwaches Baumholz,Schwaches Baumholz_11,,874.0,Rueun
2.6,12,plant10,not_young,3,4,4,0,3,5336,Mittleres Baumholz,Mittleres Baumholz_12,,1555.8,Siat
0.5,8,plant10,not_young,3,4,4,0,3,5337,Schwaches Baumholz,Schwaches Baumholz_8,,1771.2,Siat
1.0,11,plant10,not_young,3,4,4,0,3,5338,Stangenholz,Stangenholz_11,,957.1,Rueun
1.4,11,plant10,not_young,3,4,4,0,3,5339,Schwaches Baumholz,Schwaches Baumholz_11,,1017.4,Siat
1.0,11,plant10,not_young,3,4,4,0,3,5340,Mittleres Baumholz,Mittleres Baumholz_11,,1041.5,Siat
0.9,11,plant10,not_young,3,4,4,0,3,5341,Mittleres Baumholz,Mittleres Baumholz_11,,1054.0,Siat
0.7,11,plant10,not_young,3,4,4,0,3,5342,Mittleres Baumholz,Mittleres Baumholz_11,,931.3,Rueun
0.9,12,plant10,not_young,3,4,4,0,3,5343,Mittleres Baumholz,Mittleres Baumholz_12,,1607.2,Siat
2.4,12,plant10,not_young,3,4,4,0,3,5344,Mittleres Baumholz,Mittleres Baumholz_12,,1649.3,Siat
0.5,11,plant10,not_young,3,4,4,0,3,5345,Stangenholz,Stangenholz_11,,1365.4,Ruschein
2.9,11,plant10,not_young,3,4,4,0,3,5346,Mittleres Baumholz,Mittleres Baumholz_11,,1584.0,Ladir
3.6,5,plant10,not_young,3,4,4,0,3,5347,Mittleres Baumholz,Mittleres Baumholz_5,,1888.0,Ruschein
1.1,11,plant10,not_young,3,4,4,0,3,5348,Mittleres Baumholz,Mittleres Baumholz_11,,1458.9,Ladir
0.7,11,plant10,not_young,3,4,4,0,3,5349,Stangenholz,Stangenholz_11,,937.5,Rueun
0.7,11,plant10,not_young,3,4,4,0,3,5350,Schwaches Baumholz,Schwaches Baumholz_11,,1011.1,Siat
1.9,11,plant10,not_young,3,4,4,0,3,5351,Mittleres Baumholz,Mittleres Baumholz_11,,1101.3,Siat
2.9,11,plant10,not_young,3,4,4,0,3,5352,Mittleres Baumholz,Mittleres Baumholz_11,,1026.3,Flond
1.7,11,plant10,not_young,3,4,4,0,3,5353,Mittleres Baumholz,Mittleres Baumholz_11,,1487.2,Siat
1.4,11,plant10,not_young,3,4,4,0,3,5354,Starkes Baumholz,Starkes Baumholz_11,,1032.8,Flond
1.7,11,plant10,not_young,3,4,4,0,3,5355,Schwaches Baumholz,Schwaches Baumholz_11,,1407.2,Siat
0.9,11,plant10,not_young,3,4,4,0,3,5356,Mittleres Baumholz,Mittleres Baumholz_11,,1499.7,Siat
2.1,11,plant10,not_young,3,4,4,0,3,5357,Stangenholz,Stangenholz_11,,1446.7,Siat
0.8,11,plant10,not_young,3,4,4,0,3,5358,Starkes Baumholz,Starkes Baumholz_11,,1573.6,Ladir
1.5,11,plant10,not_young,3,4,4,0,3,5359,Schwaches Baumholz,Schwaches Baumholz_11,,1502.4,Ladir
0.9,11,plant10,not_young,3,4,4,0,3,5360,Mittleres Baumholz,Mittleres Baumholz_11,,1422.3,Siat
0.8,11,plant10,not_young,3,4,4,0,3,5361,Mittleres Baumholz,Mittleres Baumholz_11,,903.1,Rueun
1.0,11,plant10,not_young,3,4,4,0,3,5362,Schwaches Baumholz,Schwaches Baumholz_11,,885.0,Rueun
0.6,11,plant10,not_young,3,4,4,0,3,5363,Schwaches Baumholz,Schwaches Baumholz_11,,916.8,Waltensburg/Vuorz
1.0,11,plant10,not_young,3,4,4,0,3,5364,Stangenholz,Stangenholz_11,,929.6,Waltensburg/Vuorz
0.7,8,plant10,not_young,3,4,4,0,3,5365,Mittleres Baumholz,Mittleres Baumholz_8,,1753.3,Siat
1.7,8,plant10,not_young,3,4,4,0,3,5366,Schwaches Baumholz,Schwaches Baumholz_8,,1725.0,Siat
1.2,12,plant10,not_young,3,4,4,0,3,5367,Mittleres Baumholz,Mittleres Baumholz_12,,1639.0,Siat
2.1,12,plant10,not_young,3,4,4,0,3,5368,Mittleres Baumholz,Mittleres Baumholz_12,,1525.7,Siat
0.6,12,plant10,not_young,3,4,4,0,3,5369,Mittleres Baumholz,Mittleres Baumholz_12,,1481.9,Siat
0.6,11,plant10,not_young,3,4,4,0,3,5370,Schwaches Baumholz,Schwaches Baumholz_11,,965.3,Rueun
1.3,12,plant10,not_young,3,4,4,0,3,5371,Mittleres Baumholz,Mittleres Baumholz_12,,1547.0,Siat
3.0,11,plant10,not_young,3,4,4,0,3,5372,Starkes Baumholz,Starkes Baumholz_11,,1495.1,Ladir
2.1,11,plant10,not_young,3,4,4,0,3,5373,Schwaches Baumholz,Schwaches Baumholz_11,,1620.9,Ladir
0.6,8,plant10,not_young,3,4,4,0,3,5374,Mittleres Baumholz,Mittleres Baumholz_8,,1701.6,Ladir
1.3,8,plant10,not_young,3,4,4,0,3,5375,Mittleres Baumholz,Mittleres Baumholz_8,,1764.1,Pigniu
0.6,11,plant10,not_young,3,4,4,0,3,5376,Starkes Baumholz,Starkes Baumholz_11,,950.5,Rueun
0.5,11,plant10,not_young,3,4,4,0,3,5377,Stangenholz,Stangenholz_11,,895.2999999999998,Rueun
0.9,11,plant10,not_young,3,4,4,0,3,5378,Stangenholz,Stangenholz_11,,887.0,Rueun
0.7,11,plant10,not_young,3,4,4,0,3,5379,Mittleres Baumholz,Mittleres Baumholz_11,,924.4,Rueun
2.1,11,plant10,not_young,3,4,4,0,3,5380,Schwaches Baumholz,Schwaches Baumholz_11,,998.2,Siat
1.2,11,plant10,not_young,3,4,4,0,3,5381,Schwaches Baumholz,Schwaches Baumholz_11,,963.5,Rueun
1.7,11,plant10,not_young,3,4,4,0,3,5382,Mittleres Baumholz,Mittleres Baumholz_11,,1037.3,Siat
1.4,11,plant10,not_young,3,4,4,0,3,5383,Mittleres Baumholz,Mittleres Baumholz_11,,847.7,Rueun
2.5,11,plant10,not_young,3,4,4,0,3,5384,Mittleres Baumholz,Mittleres Baumholz_11,,921.2,Rueun
1.8,12,plant10,not_young,3,4,4,0,3,5385,Mittleres Baumholz,Mittleres Baumholz_12,,1517.2,Siat
1.5,11,plant10,not_young,3,4,4,0,3,5386,Mittleres Baumholz,Mittleres Baumholz_11,,1456.7,Siat
0.6,11,plant10,not_young,3,4,4,0,3,5387,Stangenholz,Stangenholz_11,,1468.4,Siat
1.1,8,plant10,not_young,3,4,4,0,3,5388,Stangenholz,Stangenholz_8,,1749.1,Siat
1.9,11,plant10,not_young,3,4,4,0,3,5389,Schwaches Baumholz,Schwaches Baumholz_11,,854.2999999999998,Rueun
0.5,12,plant10,not_young,3,4,4,0,3,5390,Schwaches Baumholz,Schwaches Baumholz_12,,1674.8,Siat
1.1,8,plant10,not_young,3,4,4,0,3,5391,Stangenholz,Stangenholz_8,,1501.8,Pigniu
0.7,12,plant10,not_young,3,4,4,0,3,5392,Schwaches Baumholz,Schwaches Baumholz_12,,1635.7,Siat
1.1,8,plant10,not_young,3,4,4,0,3,5393,Mittleres Baumholz,Mittleres Baumholz_8,,1683.2,Siat
1.5,12,plant10,not_young,3,4,4,0,3,5394,Mittleres Baumholz,Mittleres Baumholz_12,,1611.5,Siat
1.3,12,plant10,not_young,3,4,4,0,3,5395,Mittleres Baumholz,Mittleres Baumholz_12,,1662.9,Siat
9.7,8,plant10,not_young,3,4,4,0,3,5396,Mittleres Baumholz,Mittleres Baumholz_8,,1812.9,Ladir
0.7,11,plant10,not_young,3,4,4,0,3,5397,Schwaches Baumholz,Schwaches Baumholz_11,,981.8,Siat
0.6,11,plant10,not_young,3,4,4,0,3,5398,Mittleres Baumholz,Mittleres Baumholz_11,,1286.8,Siat
0.7,11,plant10,not_young,3,4,4,0,3,5399,Mittleres Baumholz,Mittleres Baumholz_11,,1446.3,Siat
0.5,12,plant10,not_young,3,4,4,0,3,5400,Mittleres Baumholz,Mittleres Baumholz_12,,1542.2,Siat
1.2,11,plant10,not_young,3,4,4,0,3,5401,Mittleres Baumholz,Mittleres Baumholz_11,,741.7,Rueun
3.2,8,plant10,not_young,3,4,4,0,3,5402,Schwaches Baumholz,Schwaches Baumholz_8,,1704.1,Siat
0.7,12,plant10,not_young,3,4,4,0,3,5403,Stangenholz,Stangenholz_12,,1554.1,Siat
1.5,11,plant10,not_young,3,4,4,0,3,5404,Mittleres Baumholz,Mittleres Baumholz_11,,1474.7,Siat
9.4,11,plant10,not_young,3,4,4,0,3,5405,Stangenholz,Stangenholz_11,,1159.9,Mumpé Medel
0.9,12,plant10,not_young,3,4,4,0,3,5406,Stangenholz,Stangenholz_12,,1269.7,Mumpé Medel
2.5,11,plant10,not_young,3,4,4,0,3,5407,Starkes Baumholz,Starkes Baumholz_11,,1179.6,Mumpé Medel
2.2,12,plant10,not_young,3,4,4,0,3,5408,Mittleres Baumholz,Mittleres Baumholz_12,,1311.5,Mumpé Medel
1.5,11,plant10,not_young,3,4,4,0,3,5409,Schwaches Baumholz,Schwaches Baumholz_11,,1196.8,Disentis/Mustér
1.2,12,plant10,not_young,3,4,4,0,3,5410,Schwaches Baumholz,Schwaches Baumholz_12,,1223.9,Mumpé Medel
0.5,12,plant10,not_young,3,4,4,0,3,5411,Stangenholz,Stangenholz_12,,1332.8,Mumpé Medel
2.0,12,plant10,not_young,3,4,4,0,3,5412,Mittleres Baumholz,Mittleres Baumholz_12,,1286.6,Mumpé Medel
2.2,11,plant10,not_young,3,4,4,0,3,5413,Mittleres Baumholz,Mittleres Baumholz_11,,1251.0,Mumpé Medel
1.0,11,plant10,not_young,3,4,4,0,3,5414,Stangenholz,Stangenholz_11,,1089.0,Mumpé Medel
0.5,11,plant10,not_young,3,4,4,0,3,5415,Stangenholz,Stangenholz_11,,1233.9,Mumpé Medel
1.6,11,plant10,not_young,3,4,4,0,3,5416,Mittleres Baumholz,Mittleres Baumholz_11,,1176.4,Mumpé Medel
2.1,11,plant10,not_young,3,4,4,0,3,5417,Mittleres Baumholz,Mittleres Baumholz_11,,1123.2,Disentis/Mustér
3.4,11,plant10,not_young,3,4,4,0,3,5418,Starkes Baumholz,Starkes Baumholz_11,,1161.7,Disentis/Mustér
1.4,11,plant10,not_young,3,4,4,0,3,5419,Stangenholz,Stangenholz_11,,1156.2,Disentis/Mustér
3.9,11,plant10,not_young,3,4,4,0,3,5420,Mittleres Baumholz,Mittleres Baumholz_11,,1059.7,Mumpé Medel
2.8,11,plant10,not_young,3,4,4,0,3,5421,Stangenholz,Stangenholz_11,,1166.3,Disentis/Mustér
3.0,11,plant10,not_young,3,4,4,0,3,5422,Mittleres Baumholz,Mittleres Baumholz_11,,1219.5,Mumpé Medel
5.6,12,plant10,not_young,3,4,4,0,3,5423,Stangenholz,Stangenholz_12,,1294.2,Sedrun
1.9,11,plant10,not_young,3,4,4,0,3,5424,Starkes Baumholz,Starkes Baumholz_11,,1173.4,Disentis/Mustér
1.8,12,plant10,not_young,3,4,4,0,3,5425,Stangenholz,Stangenholz_12,,1290.1,Sedrun
2.2,8,plant30,not_young,3,3,4,0,3,5426,Mittleres Baumholz,Mittleres Baumholz_8,,1665.1,Sedrun
1.5,11,plant30,not_young,3,3,4,0,3,5427,Mittleres Baumholz,Mittleres Baumholz_11,,1563.6,Cavardiras
2.1,12,plant30,not_young,3,3,4,0,3,5428,Schwaches Baumholz,Schwaches Baumholz_12,,1452.1,Sedrun
3.7,12,plant30,not_young,3,3,4,0,3,5429,Mittleres Baumholz,Mittleres Baumholz_12,,1652.1,Platta
4.8,12,plant30,not_young,3,3,4,0,3,5430,Mittleres Baumholz,Mittleres Baumholz_12,,1317.9,Disentis/Mustér
1.1,8,plant30,not_young,3,3,4,0,3,5431,Stangenholz,Stangenholz_8,,1500.4,Sedrun
2.5,8,plant30,not_young,3,3,4,0,3,5432,Mittleres Baumholz,Mittleres Baumholz_8,,1559.0,Sedrun
6.7,8,plant30,not_young,3,3,4,0,3,5433,Mittleres Baumholz,Mittleres Baumholz_8,,1835.3,Platta
0.8,8,plant30,not_young,3,3,4,0,3,5434,Mittleres Baumholz,Mittleres Baumholz_8,,1534.0,Sedrun
6.3,11,plant30,not_young,3,3,4,0,3,5435,Stangenholz,Stangenholz_11,,1262.0,Disentis/Mustér
0.8,8,plant30,not_young,3,3,4,0,3,5436,Stangenholz,Stangenholz_8,,1466.3,Rueras
4.3,11,plant30,not_young,3,3,4,0,3,5437,Starkes Baumholz,Starkes Baumholz_11,,1474.8,Cavardiras
4.1,11,plant30,not_young,3,3,4,0,3,5438,Starkes Baumholz,Starkes Baumholz_11,,1486.5,Cavardiras
8.3,8,plant30,not_young,3,3,4,0,3,5439,Mittleres Baumholz,Mittleres Baumholz_8,,1604.7,Disentis/Mustér
1.7,12,plant30,not_young,3,3,4,0,3,5440,Starkes Baumholz,Starkes Baumholz_12,,1358.3,Disentis/Mustér
0.6,8,plant30,not_young,3,3,4,0,3,5441,Mittleres Baumholz,Mittleres Baumholz_8,,1543.8,Sedrun
11.1,8,plant30,not_young,3,3,4,0,3,5442,Mittleres Baumholz,Mittleres Baumholz_8,,1861.2,Platta
2.7,8,plant30,not_young,3,3,4,0,3,5443,Mittleres Baumholz,Mittleres Baumholz_8,,1622.2,Sedrun
12.6,8,plant30,not_young,3,3,4,0,3,5444,Mittleres Baumholz,Mittleres Baumholz_8,,1791.9,Platta
8.4,5,plant30,not_young,3,3,4,0,3,5445,Mittleres Baumholz,Mittleres Baumholz_5,,1961.0,Platta
1.3,8,plant30,not_young,3,3,4,0,3,5446,Mittleres Baumholz,Mittleres Baumholz_8,,1692.3,Sedrun
16.9,8,plant30,not_young,3,3,4,0,3,5447,Schwaches Baumholz,Schwaches Baumholz_8,,1911.7,Platta
11.6,8,plant30,not_young,3,3,4,0,3,5448,Mittleres Baumholz,Mittleres Baumholz_8,,1817.2,Platta
1.1,8,plant30,not_young,3,3,4,0,3,5449,Schwaches Baumholz,Schwaches Baumholz_8,,1791.5,Platta
1.6,8,plant30,not_young,3,3,4,0,3,5450,Stangenholz,Stangenholz_8,,1475.8,Sedrun
4.5,8,plant30,not_young,3,3,4,0,3,5451,Stangenholz,Stangenholz_8,,1579.0,Rueras
2.1,8,plant30,not_young,3,3,4,0,3,5452,Starkes Baumholz,Starkes Baumholz_8,,1741.0,Breil/Brigels
2.1,12,plant30,not_young,3,3,4,0,3,5453,Stangenholz,Stangenholz_12,,1376.3,Breil/Brigels
11.9,12,plant30,not_young,3,3,4,0,3,5454,Mittleres Baumholz,Mittleres Baumholz_12,,1591.4,Breil/Brigels
